Comment,Author,LikeCount,PublishedAt,Tokens,Sentiment
대선 몇달 앞두고 급조된 후보가 그것도 전임자의 건강문제로 바톤 이어받은 후보가 당선될지도 모른다고 생각한 모지리들이 이리도 많을줄이야. 트럼프는 4년간 칼을 갈아왔는데,@또로록땍때굴,0,2024-11-06T12:25:24Z,"['대선', '급조', '후보', '그것', '전임자', '건강', '문제', '후보', '당선', '생각', '지리', '트럼프']",-0.4
흑인의 적은 흑인임~~ㅋ인터뷰땐 헤리슨투표는 또람프,@김재용-i6j,0,2024-11-06T12:25:28Z,"['흑인', '흑인', '인터뷰', '헤리슨투표', '또람프']",0.0
한국은 모든 언론이 샤이래.,@트렌디테일즈,0,2024-11-06T12:25:43Z,"['한국', '언론']",0.1
선동 지리노,@veritasluxmea4761,0,2024-11-06T12:26:18Z,"['선동', '지리노']",0.2
"예상대로구나 미국언론 8,90프로가 민주당 지지라 열심히 해리스 띄우더만",@kisoopark4306,0,2024-11-06T12:26:40Z,"['예상', '미국', '언론', '프로', '민주당', '지지', '해리스']",0.1
트럼프 머릿속에 오직 미국이다. 아군 적군 따질 것 없이 미국한테 이득이 되면 물불 안가릴꺼다.,@쭌스-o1o,0,2024-11-06T12:30:22Z,"['트럼프', '머릿속', '미국', '아군', '적군', '미국', '이득', '물불']",0.5
미국인들의 수준이 들어난거지,@와리가리모,0,2024-11-06T12:26:53Z,"['미국인', '수준']",0.0
나도 기자나 할까,@SCREAMING_PIGGY,0,2024-11-06T12:27:02Z,['기자'],-0.7
이걸 보고 느낀 것. 대중들은 개 돼지라고 생각하는 언론,@규턴,0,2024-11-06T12:27:14Z,"['이거', '대중', '돼지', '생각', '언론']",0.5
한국이나 미국이나  정상은  아닌듯  ㅋ ㅋ,@김충연-v4j,0,2024-11-06T12:27:29Z,"['한국', '미국', '정상']",0.0
우리 같이 미국이 띨띨하게 감성팔이로 통 대는줄 아나? 잘하면 러시아랑 우크라이나 전쟁 끝낼수도 있을듯?,@qudak5416,0,2024-11-06T12:27:31Z,"['우리', '미국', '띨띨', '감성', '러시아', '우크라이나', '전쟁']",0.2
特朗普当选总统之后的世界会更热闹了，美国和我们中国的争斗马上就要进入白热化。,@聯邦吊插菊-q2e,0,2024-11-06T12:27:43Z,[],-0.5
"너희들도 카멜라가 이긴다며,,, 스브스 ㅋㅋㅋ 지금 와서 아닌척 ㅋㅋㅋ 한국 언론은 눈이 옹이구멍인가,,, 미국 안가본 나도 도람뿌 행님이 앞도적 승리로 아는데,,, 볼 필요도 없다,,, 어디 카멜라 따위가 도람뿌 행님을 이긴다고,",@로하금,0,2024-11-06T12:28:01Z,"['너희', '카멜라', '스브스', '한국', '언론', '옹이', '구멍', '미국', '도람뿌', '승리', '필요', '카멜라', '따위', '도람뿌']",-0.5
민주노총 쓰레기들이 속인거네,@ajasuka.,0,2024-11-06T12:29:03Z,"['민주', '노총', '쓰레기']",-0.6
박빙은 무슨 애초에 트럼프 당선될거라고 말하고 다녔다 트럼프 주식도 조금 사서 용돈 벌고,@오늘부터낭만,0,2024-11-06T12:29:09Z,"['박빙', '애초', '트럼프', '당선', '트럼프', '주식', '용돈']",-0.7
국내언론들 반성해라. CNN인용보도 그만해. 미국인도 안보는 좌파쩌리방송을 아직도 비중높게 보도하냐? 지금 20세기 아니다. 21세기다. 바보들아.,@pangcoo3932,0,2024-11-06T12:29:14Z,"['국내', '언론', '반성', '인용', '보도', '미국인', '좌파쩌리', '방송', '비중', '보도', '세기', '세기', '바보']",0.1
우리나라 언론은 반성해야 됩니다.  특히 진보 언론이라고 표방하는 언론들 !,@summersonrad,0,2024-11-06T12:29:26Z,"['우리나라', '언론', '반성', '진보', '언론', '표방', '언론']",0.3
바이든이 돈으로 언론 매수 많이 했네.가짜뉴스에 전세계가 놀아나고 😅,@__-ry3de,0,2024-11-06T12:06:45Z,"['바이든', '언론', '매수', '가짜', '뉴스', '세계']",0.0
한국언론 근거없는 희망회로만 돌린게지 믿을 게 못됨,@parkpaul4880,0,2024-11-06T12:06:20Z,"['한국', '언론', '근거', '희망', '회로']",-0.5
초박빙은 그냥 한국인들 바램임평생을 남의 나라에 기생하듯 쳐 살아오니 트럼프가 되면 안된다 하는데 뭘 안돼 ㅋㅋ방위비 쳐 내고 의무를 다 해야함아까워?성매매 피해자 이지랄하면서 5천만원 주고성인지 교육 25조는 매년 쳐 내면서 13조 내는게 아깝냐?그럼 주한미군 빼던지핵무장 이지랄로 반론하면 진짜 뒤진다,@Lunatic_2,0,2024-11-06T12:06:09Z,"['박빙', '한국인', '바램', '평생', '나라', '기생', '트럼프', '방위비', '의무', '성매매', '피해자', '지랄', '교육', '주한', '미군', '핵무장', '지랄', '반론']",-0.6
헤리x 이긴다고 보도한 언론사는 거르면 되는거임아 주식할려면 그 반대로 사면 댐,@toyfamilyquiet,0,2024-11-06T11:44:32Z,"['헤리', '보도', '언론사', '주식', '반대', '사면']",0.1
미국 언론은 지난 10월 동안 트럼프 당선확률을 더 높게 측정하고 대부분 트럼프가 50~60% 이상 앞서는 보도가 대부분 이어졌다. 중간중간 해리스랑 방박상황도 있었지만 대부분 트럼프 우위로 돌아감. 심지어는 68% 트럼프 우위분석도 있었는데 우리나라는 그런 보도는 감추고 해리스 유리할 때만 교묘하게 보도하는 식으로 언론 선동을 하지. 한국 기1 래기들의 전형적인 언론 선동질 하는 방법임,@망고주스-m3z,0,2024-11-06T11:40:11Z,"['미국', '언론', '동안', '트럼프', '당선', '확률', '측정', '대부분', '트럼프', '이상', '보도', '중간중간', '해리스', '상황', '대부분', '트럼프', '우위', '트럼프', '우위', '분석', '우리', '나라', '보도', '해리스', '유리', '보도', '언론', '선동', '한국', '기1', '래기', '전형', '언론', '선동', '방법']",0.1
그럼 우리 이제 핵무장 해?!!!,@user-ij2mj1ty7n,0,2024-11-06T11:40:40Z,"['우리', '핵무장']",0.1
니네가 초박빙이라며? 이제와서 모른척 오지네😊,@하잇-p5w,0,2024-11-06T11:40:47Z,"['박빙', '오지네😊']",-0.5
국내 언론사는 걍 딱 사이버렉카 수준 ㅋㅋ,@Moduler-r4z,0,2024-11-06T11:40:51Z,"['국내', '언론사', '사이버렉카', '수준']",0.1
좌빨 멍청한 언론새끼들의 선동 에휴 트럼프가 당연히 우세인데 얼만 개돼지로보면,@핑제스쳐,0,2024-11-06T11:40:56Z,"['좌빨', '언론', '새끼', '선동', '트럼프', '우세', '얼마', '개돼지']",-0.8
저쉑 그때 머가리를 날렸어야했는데ㅜㅜ,@뀨윤파,0,2024-11-06T11:41:02Z,"['저쉑', '그때', '머가리']",-0.6
초박빙은 한국언론이 대놓고 민주당 지지언론사 조사를 갖다 쓰고서는 이제와 &#39;초박빙이라니 막상?&#39; 미친것들... 이래서 안봐 한국 언론사 전부 사기꾼이여,@Stjoon,0,2024-11-06T11:41:13Z,"['박빙', '한국', '언론', '민주당', '지지', '언론사', '조사', '한국', '언론사', '사기']",0.1
대한민국 ㅈ댄거? ㅋㅋ,@dmddo7890,0,2024-11-06T11:41:36Z,['대한민국'],0.1
언론의 조작 세뇌질에 속지 마라....언론이 저렇게 세뇌시키는 이유는 1. 부정선거 시도   2. 모르는 중도층의 갈대마음을 사로 잡는것   이 이유다..앞으로  특히 정치뉴스는 언론그대로 듣지마라...난 코로나 물백신도 한번도 안 맞았다...언론에서 왁짜지걸하면 모르는 군중들은 똥마려운 강아지 마냥 우왕좌왕,@제이어스k,0,2024-11-06T11:41:36Z,"['언론', '조작', '세뇌', '언론', '세뇌', '이유', '부정', '선거', '시도', '중도', '갈대', '마음', '이유', '정치', '뉴스', '언론', '코로나', '백신', '언론', '왁짜지걸', '군중', '강아지', '우왕좌왕']",0.5
그냥 몇몇 나라만 죠땐거지,@비밀-d4y,0,2024-11-06T11:41:51Z,"['나라', '죠땐거지']",-0.8
